file	fac1	fac2	fac3	fac4	fac5	fac6
t000102	11	1	0	2	0	0
t000103	11	1	0	0	0	2
t000104	0	2	0	0	0	0
t000105	0	0	0	0	0	0
t000106	0	0	0	0	0	0
t000107	0	1	0	0	0	0
t000108	0	1	0	0	0	0
t000109	2	1	0	0	0	0
t000110	10	2	0	0	0	0
t000111	8	0	0	0	1	0
t000112	0	1	0	0	0	0
t000113	2	0	0	0	0	0
t000114	4	2	0	0	2	0
t000115	3	1	0	0	0	0
t000116	0	0	0	0	0	0
t000117	0	0	0	0	0	0
t000118	0	0	0	0	0	0
t000119	1	0	0	0	0	0
t000120	0	0	0	0	0	0
t000121	0	2	0	0	0	0
t000122	1	0	0	0	0	0
t000123	4	0	3	0	0	0
t000124	6	0	0	2	0	0
t000125	0	0	0	0	0	0
t000126	0	0	0	0	0	0
t000127	1	0	0	0	0	0
t000128	1	1	0	0	1	0
t000129	0	1	0	0	0	0
t000130	0	0	0	0	0	0
t000131	0	0	0	0	0	0
t000132	1	0	0	0	0	0
t000133	1	0	0	0	0	0
t000134	0	1	0	0	0	0
t000135	1	1	0	0	0	0
t000136	0	0	1	0	0	0
t000137	0	0	0	0	0	0
t000138	3	0	0	0	0	0
t000139	1	1	0	0	0	0
t000140	0	1	0	0	0	0
t000141	3	2	0	0	0	0
t000142	1	0	0	0	0	0
t000143	0	2	0	0	0	0
t000144	0	1	0	0	0	0
t000145	0	6	0	1	0	0
t000146	1	7	0	6	1	0
t000147	1	0	0	1	0	0
t000148	2	21	-1	15	0	0
t000149	0	8	1	9	0	1
t000150	1	0	0	0	0	0
t000151	0	2	0	1	0	0
t000152	0	4	0	0	0	1
t000153	3	5	0	2	0	0
t000154	0	0	0	0	0	0
t000155	4	11	0	2	0	0
t000156	0	1	0	0	0	0
t000157	0	1	0	1	0	0
t000158	0	2	0	1	0	0
t000159	0	2	0	2	0	0
t000160	2	0	0	1	0	0
t000161	0	2	0	0	0	0
t000162	1	1	0	1	0	-1
t000163	0	1	0	1	0	0
t000164	0	0	0	0	0	0
t000165	0	0	0	0	-1	0
t000166	1	6	0	1	0	1
t000167	2	7	0	9	0	2
t000168	0	0	0	1	0	0
t000169	0	2	0	3	0	0
t000170	0	0	0	0	0	0
t000171	0	2	0	0	0	0
t000172	0	0	0	0	0	0
t000173	0	1	0	2	0	0
t000174	0	0	0	2	0	0
t000175	1	0	0	0	0	0
t000176	1	1	0	1	0	0
t000177	2	0	0	0	0	0
t000178	0	0	0	0	0	0
t000179	0	3	0	0	0	0
t000180	0	0	0	0	0	0
t000181	0	0	0	0	0	0
t000183	0	0	1	0	0	0
t000184	0	0	0	0	0	0
t000185	0	0	0	1	0	0
t000188	1	0	0	0	0	0
t000189	0	0	0	0	0	0
t000191	10	12	0	1	0	-1
t000192	2	2	0	0	0	0
t000193	3	7	0	2	0	0
t000194	0	0	0	1	0	0
t000195	0	1	0	0	0	0
t000196	1	0	0	0	0	0
t000197	0	1	0	0	0	0
t000198	1	3	0	5	0	0
t000199	1	0	0	0	0	0
t000200	1	0	0	0	0	0
t000201	1	0	0	0	0	-1
t000202	5	0	0	0	3	0
t000203	1	2	0	0	1	0
t000204	1	3	0	0	1	0
t000205	1	0	0	0	0	0
t000206	0	5	0	0	1	0
t000207	1	0	0	0	0	0
t000208	17	9	0	2	10	1
t000209	0	0	0	2	0	0
t000210	3	0	0	0	0	0
t000211	1	0	0	0	0	0
t000212	1	0	0	0	0	0
t000214	1	0	0	0	0	0
t000215	5	1	0	0	0	0
t000216	5	3	2	0	0	0
t000217	6	5	0	1	1	0
t000218	0	1	0	0	-1	0
t000219	1	2	0	0	0	0
t000220	1	0	0	0	0	0
t000222	0	2	0	0	0	0
t000223	0	2	0	0	0	0
t000224	1	1	0	0	0	0
t000225	0	0	0	0	0	0
t000226	1	0	0	0	0	0
t000227	0	8	0	0	1	0
t000228	1	7	0	0	0	0
t000229	0	2	0	0	0	0
t000230	0	0	0	0	0	0
t000231	0	0	0	0	0	0
t000233	0	0	0	0	0	0
t000234	0	0	0	0	0	0
t000235	0	2	0	0	0	0
t000236	0	0	0	0	-2	0
t000238	0	0	0	0	-1	0
t000239	0	0	0	1	0	0
t000240	0	0	1	0	0	0
t000242	0	1	-1	0	0	0
t000243	3	3	0	0	0	0
t000244	1	0	0	0	0	0
t000245	0	0	0	0	0	0
t000246	0	4	0	0	0	0
t000247	1	3	2	0	0	0
t000248	0	1	0	0	0	0
t000249	0	1	0	0	0	0
t000250	0	3	0	1	0	0
t000251	0	0	0	0	0	0
t000252	7	17	1	0	0	2
t000253	13	21	0	4	-1	3
t000254	2	7	0	1	0	1
t000255	0	0	0	0	0	0
t000256	0	2	0	0	0	2
t000257	0	0	0	2	0	1
t000258	0	8	0	0	0	0
t000259	2	6	0	0	0	0
t000260	0	1	0	0	0	0
t000261	3	2	0	0	-1	0
t000262	0	2	0	0	0	0
t000263	4	16	0	0	0	0
t000264	2	5	0	0	-1	0
t000265	0	6	0	1	0	0
t000266	0	7	0	3	0	0
t000267	3	8	0	0	0	1
t000268	0	1	0	1	0	1
t000269	1	0	0	1	-1	0
t000271	3	9	0	5	-1	2
t000272	0	2	0	1	0	0
t000273	0	0	0	0	0	0
t000274	4	19	-1	9	0	0
t000275	0	7	0	0	-1	0
t000276	1	2	0	0	0	0
t000277	10	9	0	0	0	0
t000278	0	0	0	5	0	0
t000279	9	7	0	3	0	0
t000280	3	1	0	0	1	0
t000281	1	1	1	0	0	0
t000283	26	17	0	1	5	2
t000284	15	5	0	0	0	0
t000285	21	13	3	1	1	-1
t000286	1	0	0	0	0	0
t000287	2	0	0	0	0	0
t000288	2	0	0	0	0	0
t000289	6	1	0	0	0	0
t000290	2	0	0	0	0	0
t000291	10	0	0	1	-2	0
t000292	1	0	0	0	-2	0
t000293	2	0	0	0	-4	0
t000294	0	0	0	0	0	1
t000295	6	2	0	0	-2	0
t000296	3	3	0	2	1	0
t000297	8	12	0	7	9	0
t000298	1	8	0	1	0	0
t000299	0	1	0	0	0	0
t000300	0	0	0	0	0	0
t000301	3	3	0	0	0	0
t000302	14	7	0	2	4	-1
t000303	13	10	0	3	2	-3
t000304	3	1	0	0	0	0
t000305	4	1	0	1	0	0
t000306	2	3	2	0	0	0
t000307	5	7	0	0	0	2
t000308	3	2	1	0	0	0
t000309	2	1	0	0	1	0
t000310	1	1	0	0	0	0
t000311	2	0	0	2	0	0
t000312	1	0	0	0	0	0
t000313	5	19	-1	2	1	0
t000314	0	1	0	0	0	0
t000315	0	0	0	1	0	0
t000316	2	2	0	1	0	0
t000317	5	9	5	2	0	0
t000318	1	18	6	3	0	0
t000319	6	22	1	4	0	1
t000320	1	1	1	0	0	-1
t000321	0	2	1	0	0	0
t000322	5	9	6	3	-2	1
t000323	0	0	0	0	0	0
t000324	0	2	0	0	0	0
t000325	0	6	0	5	0	1
t000326	2	16	4	4	0	0
t000327	0	2	0	1	0	0
t000328	0	1	0	0	0	0
t000329	6	20	1	5	-4	1
t000330	-2	15	-1	5	0	-1
t000331	0	0	0	0	0	0
t000332	1	11	0	2	0	-1
t000333	0	1	0	0	0	0
t000334	0	0	0	0	0	0
t000335	0	4	0	0	0	0
t000336	0	0	0	1	0	0
t000337	1	3	-2	4	0	1
t000338	0	4	0	0	0	0
t000339	6	8	0	20	-1	1
t000340	6	9	2	13	-1	3
t000341	1	1	0	3	0	1
t000342	1	2	0	3	0	1
t000343	0	4	1	4	0	0
t000344	0	0	0	0	0	0
t000345	0	5	0	3	0	1
t000346	2	1	0	5	0	0
t000347	0	0	0	0	0	0
t000348	0	0	0	0	0	0
t000349	0	3	0	1	0	0
t000350	3	4	0	7	0	0
t000351	1	16	4	1	0	0
t000352	10	10	1	4	1	-1
t000353	5	20	0	3	0	3
t000354	1	10	0	0	2	0
t000355	8	14	0	0	0	0
t000356	11	11	0	5	-2	3
t000357	1	1	0	0	0	0
t000358	0	1	0	0	0	0
t000359	0	2	0	0	0	0
t000360	2	3	1	0	0	0
t000361	0	5	1	1	0	1
t000362	-1	4	0	0	1	0
t000363	4	8	0	0	-1	4
t000364	-4	3	0	0	0	3
t000365	0	2	0	0	0	0
t000366	1	4	0	0	0	1
t000367	0	2	0	1	0	1
t000368	0	1	0	0	0	0
t000369	0	0	0	0	0	0
t000370	3	2	2	0	0	1
t000371	5	6	0	0	0	3
t000372	0	0	0	0	0	0
t000373	0	3	0	1	-1	1
t000374	4	1	0	1	0	3
t000375	2	2	0	0	0	1
t000376	2	2	0	0	0	0
t000377	0	2	0	0	0	0
t000378	2	2	0	1	0	1
t000379	0	1	0	0	0	1
t000380	-4	4	0	0	0	0
t000381	15	3	0	0	0	0
t000382	3	16	2	1	-1	1
t000383	16	7	2	-1	1	0
t000384	12	4	0	1	2	5
t000385	7	2	0	0	-1	0
t000386	10	0	1	2	0	0
t000387	5	2	0	0	0	0
t000388	8	0	0	1	0	0
t000389	5	3	0	0	-2	1
t000390	5	5	0	5	-1	1
t000391	4	6	0	1	1	0
t000392	0	0	0	0	-1	0
t000393	1	2	0	0	0	0
t000394	2	4	1	1	0	0
t000395	5	6	1	6	-1	-1
t000396	2	0	0	1	0	0
t000397	2	1	0	0	-1	0
t000398	6	0	0	0	0	0
t000399	0	0	0	0	0	0
t000400	5	0	-2	3	0	0
t000401	12	2	0	0	0	1
t000402	0	0	1	0	0	0
t000403	1	0	0	0	0	0
t000404	0	0	0	0	0	0
t000405	0	0	0	0	0	0
t000406	1	12	2	0	-1	0
t000407	0	9	0	0	0	0
t000408	-1	2	2	0	-1	-1
t000409	0	0	0	0	0	0
t000410	0	6	0	0	0	0
t000411	1	3	1	0	0	0
t000412	0	0	1	0	0	0
t000413	0	3	0	1	0	0
t000414	27	16	0	1	-5	0
t000415	26	7	1	4	-11	0
t000416	0	3	1	1	0	0
t000417	17	2	0	1	0	0
t000418	2	1	0	2	0	0
t000419	0	2	0	0	0	0
t000420	3	2	0	3	-1	0
t000421	0	0	0	0	0	0
t000422	0	0	0	0	2	0
t000423	4	2	0	0	2	0
t000424	0	1	0	0	0	0
t000425	0	0	0	0	0	0
t000426	0	1	0	0	0	0
t000427	0	0	0	0	0	0
t000428	1	0	0	0	0	0
t000429	0	5	0	0	0	0
t000430	0	0	0	0	0	0
t000431	6	2	1	5	0	2
t000432	11	4	0	1	0	0
t000433	4	6	0	1	0	1
t000434	8	0	0	1	0	4
t000435	5	1	-1	0	0	0
t000436	4	2	0	0	0	0
t000437	3	4	0	0	0	0
t000438	6	4	-2	1	0	0
t000439	0	3	0	0	0	0
t000440	0	0	0	0	0	0
t000441	0	1	0	0	0	2
t000442	1	2	0	0	0	4
t000443	0	1	0	0	0	0
t000444	0	1	0	2	0	4
t000445	1	0	0	0	1	0
t000446	0	1	0	0	0	0
t000447	2	7	0	1	0	2
t000448	1	1	0	1	0	0
t000449	1	7	0	1	-1	0
t000450	0	-1	0	1	0	0
t000451	1	-1	0	2	0	0
t000452	0	0	0	1	0	0
t000453	0	0	0	0	0	0
t000454	0	0	0	0	0	2
t000455	10	9	0	3	0	6
t000456	9	7	-2	6	0	0
t000457	3	8	-2	20	-1	1
t000458	0	0	0	0	0	0
t000459	0	1	0	1	0	0
t000460	2	1	0	0	0	0
t000461	0	3	0	0	-1	0
t000462	0	0	0	0	0	0
t000463	0	2	0	0	0	-1
t000466	0	0	0	0	0	1
t000467	0	2	0	3	0	0
t000468	4	0	0	2	0	0
t000469	1	2	0	2	0	0
t000470	0	0	0	0	0	0
t000471	2	2	0	1	0	0
t000472	1	0	0	1	0	0
t000473	4	3	0	11	0	0
t000474	0	5	0	0	0	0
t000475	0	0	0	0	0	0
t000476	2	2	1	1	0	0
t000477	2	2	-1	0	0	0
t000478	0	0	0	0	0	0
t000479	1	0	0	2	0	0
t000480	14	5	0	1	6	0
t000481	22	9	3	2	7	1
t000482	11	3	0	0	1	0
t000483	9	5	1	0	6	0
t000484	0	1	1	1	7	0
t000485	1	1	0	0	2	0
t000486	2	1	0	1	1	0
t000487	1	0	0	0	0	0
t000488	1	0	0	0	0	0
t000489	1	0	0	1	1	0
t000490	0	0	1	0	0	-1
t000491	2	0	0	0	1	0
t000492	11	1	0	0	2	0
t000493	1	5	0	0	3	1
t000494	0	0	0	0	2	0
t000495	1	0	0	0	0	0
t000496	0	0	0	0	1	0
t000497	2	0	1	0	6	0
t000498	3	0	0	0	0	0
t000499	0	0	0	0	1	0
t000500	0	3	0	0	2	0
t000502	0	1	0	0	0	0
t000503	7	5	-1	1	0	1
t000504	5	10	0	1	1	0
t000505	26	22	-1	2	3	1
t000506	24	10	1	1	0	0
t000507	26	7	5	1	0	1
t000508	10	8	2	0	1	0
t000509	3	0	0	0	0	0
t000510	12	1	0	0	-1	0
t000511	7	3	0	0	0	0
t000512	17	5	0	0	4	0
t000514	3	3	0	0	3	0
t000515	11	4	0	0	5	0
t000516	2	0	1	0	0	0
t000517	0	0	0	0	0	0
t000518	1	3	0	0	0	0
t000519	0	0	1	0	0	0
t000520	15	6	4	0	2	0
t000521	0	0	0	0	0	0
t000522	1	0	0	0	0	0
t000523	3	0	1	0	0	0
t000524	0	0	1	0	0	0
t000525	0	0	1	0	0	0
t000526	0	0	0	0	0	0
t000527	0	2	1	0	0	0
t000528	0	0	0	0	0	0
t000529	7	2	0	0	0	0
t000530	0	0	0	0	0	0
t000531	12	4	0	0	0	0
t000532	29	1	0	1	0	0
t000533	0	0	0	1	0	0
t000534	1	0	0	0	0	0
t000535	0	0	0	0	0	0
t000536	14	1	0	-1	0	0
t000538	0	0	0	0	0	0
t000539	1	0	0	0	0	0
t000540	0	0	0	0	0	0
t000541	0	0	0	1	0	0
t000542	28	6	0	0	0	-1
t000543	0	0	0	0	0	0
t000544	0	0	0	0	0	0
t000545	2	0	0	0	0	0
t000546	6	1	0	0	1	0
t000547	4	2	0	0	0	0
t000548	0	0	0	0	0	0
t000549	5	0	0	0	0	0
t000550	13	7	0	0	0	3
t000551	12	6	0	2	1	0
t000552	7	4	5	1	0	1
t000553	4	2	0	1	-1	2
t000554	0	0	0	0	0	0
t000555	11	4	0	0	0	3
t000556	7	3	1	0	0	3
t000557	1	0	0	0	0	0
t000558	0	1	1	0	0	0
t000559	10	7	0	0	0	5
t000560	4	0	0	0	0	0
t000561	7	4	0	2	0	0
t000562	1	2	0	0	0	0
t000563	8	7	2	1	0	0
t000564	2	2	0	0	0	0
t000565	17	11	0	5	0	0
t000566	4	21	0	23	0	2
t000567	6	19	0	17	-1	0
t000568	0	1	0	1	-1	0
t000569	0	15	0	8	0	0
t000570	0	4	0	2	0	0
t000571	0	1	-1	0	0	0
t000572	6	13	-1	22	0	2
t000573	8	7	1	7	0	1
t000574	1	10	-1	4	0	-1
t000575	1	0	0	1	0	0
t000576	3	9	1	3	0	1
t000577	0	7	0	0	0	0
t000578	0	3	0	0	0	0
t000579	0	2	0	0	0	0
t000580	-2	3	0	2	0	0
t000581	2	1	0	0	0	0
t000582	3	3	0	0	0	0
t000583	0	4	0	0	0	0
t000584	4	11	-1	0	0	0
t000585	8	10	2	1	0	0
t000586	5	14	0	1	0	1
t000587	0	2	3	0	0	0
t000588	1	13	-1	2	0	3
t000589	4	11	2	0	-1	0
t000590	2	0	1	0	7	0
t000591	0	3	0	0	0	0
t000592	2	23	5	5	0	0
t000593	10	11	2	0	0	0
t000594	0	0	0	0	0	0
t000595	1	1	0	0	0	0
t000596	1	1	0	0	-1	0
t000597	1	3	0	0	0	0
t000598	0	7	1	0	0	0
t000599	2	5	0	0	0	0
t000600	0	2	0	0	0	0
t000601	3	9	9	1	2	0
t000602	0	0	2	0	0	0
t000603	1	4	8	0	0	0
t000604	0	2	7	0	0	0
t000605	0	0	0	0	0	0
t000606	0	1	0	0	0	0
t000607	4	9	4	0	0	0
t000608	0	1	0	0	0	0
t000609	0	1	2	0	0	0
t000610	2	3	5	2	-2	1
t000611	0	1	1	0	0	0
t000612	6	21	4	0	-2	0
t000613	0	3	0	0	0	0
t000614	4	2	1	0	0	0
t000615	4	2	0	0	0	0
t000616	0	1	0	0	0	0
t000617	2	4	3	0	-2	0
t000618	0	2	2	0	0	-1
t000619	1	4	0	0	0	0
t000620	0	0	0	0	0	0
t000621	2	1	0	0	0	0
t000622	0	1	0	0	0	0
t000623	0	0	0	0	0	0
t000624	0	1	0	0	0	0
t000625	1	2	0	0	0	0
t000626	3	1	0	0	0	0
t000627	0	0	0	0	0	0
t000628	1	7	1	0	0	0
t000629	1	8	0	0	-2	0
t000630	0	1	0	0	0	0
t000631	5	19	4	11	0	5
t000632	15	23	0	2	0	0
t000633	4	6	0	8	0	2
t000634	1	10	0	0	-1	0
t000635	0	3	0	0	0	0
t000637	0	1	0	1	0	0
t000638	2	0	0	0	0	0
t000639	4	6	0	1	0	0
t000640	3	0	0	0	0	0
t000641	1	4	0	0	0	0
t000642	0	0	0	0	0	0
t000643	0	0	0	0	0	0
t000644	0	4	0	0	0	0
t000646	1	0	1	2	0	0
t000647	0	1	0	0	0	0
t000648	0	0	1	0	0	0
t000649	1	7	9	0	0	0
t000650	0	1	1	0	0	0
t000651	0	0	0	0	0	0
t000652	2	1	1	0	0	0
t000653	0	2	0	0	0	0
t000654	0	0	0	0	0	0
t000655	0	0	1	0	0	0
t000656	0	2	3	0	0	0
t000657	1	0	1	0	0	0
t000658	46	19	1	1	4	1
t000659	53	15	-4	1	2	6
t000660	4	1	0	0	-1	0
t000661	0	3	0	0	0	0
t000662	3	3	0	0	0	0
t000663	2	0	0	0	0	0
t000664	3	0	0	0	0	0
t000665	4	1	0	1	0	1
t000666	1	1	0	0	0	0
t000667	3	1	0	0	0	2
t000668	1	0	0	0	0	1
t000669	5	1	0	0	0	0
t000670	13	2	0	0	0	0
t000671	4	0	0	0	0	0
t000672	1	1	0	0	0	0
t000673	0	0	0	0	0	0
t000674	6	1	0	0	0	1
t000675	0	-1	0	0	0	0
t000676	0	0	0	0	0	0
t000677	2	3	0	1	0	2
t000678	0	0	0	1	0	0
t000679	1	2	0	0	0	1
t000680	1	0	0	0	0	1
t000681	4	0	0	0	0	0
t000682	4	7	2	2	0	3
t000683	1	0	0	0	0	0
t000684	0	0	0	0	0	0
t000685	0	1	0	0	0	0
t000686	0	1	0	0	0	0
t000687	6	0	0	0	0	0
t000688	6	0	0	0	0	0
t000689	2	1	0	0	0	0
t000690	2	1	0	0	0	0
t000691	2	0	0	0	0	0
t000692	8	23	0	25	-1	3
t000693	3	21	0	21	0	0
t000694	0	2	0	5	0	0
t000695	0	1	0	2	0	0
t000696	1	2	0	5	-1	5
t000698	0	0	0	0	0	1
t000699	0	3	0	5	0	0
t000700	0	2	0	0	0	0
t000701	4	3	1	12	0	0
t000702	2	7	0	6	0	0
t000703	2	3	-1	12	0	1
t000704	3	5	0	7	-1	0
t000705	1	2	0	0	0	0
t000706	0	0	0	0	0	0
t000707	0	1	0	0	0	0
t000708	0	0	0	0	0	0
t000709	0	0	0	0	0	0
t000710	11	10	0	8	0	3
t000711	1	1	0	0	0	0
t000712	0	2	0	0	0	0
t000713	1	0	0	0	0	0
t000714	2	-1	0	3	0	0
t000715	0	0	0	0	0	0
t000716	0	1	0	0	0	0
t000717	0	4	0	1	0	0
t000718	2	6	0	7	-1	0
t000719	1	3	0	2	0	0
t000720	0	2	0	0	0	0
t000721	1	3	0	1	0	1
t000722	8	14	14	0	0	0
t000723	0	5	6	0	-1	0
t000724	0	1	0	0	0	0
t000725	0	1	0	0	0	0
t000726	0	11	0	-1	0	0
t000727	4	25	10	1	0	0
t000728	0	1	1	0	0	0
t000729	8	8	0	1	0	0
t000730	2	3	0	0	0	0
t000731	-1	2	0	0	0	0
t000732	0	0	0	0	0	0
t000733	-1	0	0	2	0	0
t000734	-1	1	0	1	0	0
t000735	3	2	0	1	-1	0
t000736	0	2	0	0	0	0
t000737	0	0	0	0	-1	0
t000738	2	3	0	0	0	0
t000739	1	6	0	0	0	0
t000740	-2	-1	0	1	0	0
t000741	0	2	0	0	0	0
t000744	0	4	0	0	0	0
t000745	1	0	0	0	0	0
t000746	1	3	0	0	0	0
t000747	6	6	-1	0	0	0
t000748	3	3	4	0	0	0
t000749	0	4	0	0	0	0
t000750	1	0	0	0	0	0
t000751	0	2	0	0	-1	0
t000752	1	1	0	0	0	0
t000753	2	0	0	0	0	0
t000754	1	0	0	1	-1	0
t000755	0	0	0	2	0	0
t000757	4	31	1	-1	-1	-1
t000758	0	9	0	-1	0	0
t000759	2	8	-1	-1	0	-2
t000760	8	5	1	0	0	0
t000761	0	6	2	1	0	1
t000762	1	1	0	0	0	-1
t000763	0	2	1	0	0	0
t000764	2	0	0	0	0	0
t000765	0	0	2	0	0	0
t000766	0	0	0	0	0	0
t000767	2	1	1	0	0	0
t000768	-1	1	0	0	0	0
t000769	2	0	0	0	0	0
t000770	-1	10	3	1	0	0
t000771	1	9	2	0	0	-2
t000772	0	3	0	0	0	0
t000773	1	0	3	0	0	0
t000774	0	0	1	0	0	0
t000775	-1	2	7	0	0	0
t000776	1	0	0	0	0	0
t000777	0	1	2	0	0	0
t000778	1	3	2	0	0	0
t000779	0	2	2	0	0	0
t000780	0	0	4	0	0	0
t000781	0	0	1	0	0	0
t000783	0	0	0	0	0	0
t000784	0	0	0	0	0	0
t000785	0	3	1	0	0	0
t000786	0	0	2	0	0	0
t000787	0	0	2	0	0	0
t000788	2	0	0	0	0	0
t000789	0	1	0	0	0	0
t000790	1	0	0	0	0	0
t000791	0	1	0	0	0	0
t000792	0	1	0	0	0	0
t000793	0	2	2	0	0	0
t000794	1	0	0	0	0	0
t000795	1	2	0	0	0	0
t000796	3	0	2	0	0	0
t000797	0	1	0	0	0	0
t000798	3	3	1	1	0	2
t000799	2	2	0	1	0	0
t000800	0	0	0	0	0	0
t000801	0	-1	0	0	0	0
t000802	1	2	0	0	0	0
t000803	0	3	0	0	0	0
t000804	0	1	0	0	0	0
t000805	0	2	0	0	0	0
t000806	1	13	3	0	0	-1
t000807	0	2	0	0	0	0
t000808	1	0	0	0	0	0
t000809	1	0	2	0	0	0
t000810	0	2	0	0	0	0
t000811	2	5	0	0	0	0
t000812	0	2	0	0	0	0
t000813	0	0	0	1	0	0
t000814	0	3	0	0	0	0
t000815	0	1	0	0	0	0
t000816	1	0	0	0	0	0
t000817	0	0	0	0	0	1
t000818	0	0	2	0	0	0
t000819	2	0	0	1	0	1
t000820	-1	1	0	1	0	0
t000821	1	6	8	1	0	0
t000822	2	14	3	-1	0	1
t000823	5	13	1	0	0	0
t000824	2	2	0	1	0	0
t000825	10	10	0	3	0	1
t000826	2	7	1	2	0	0
t000827	2	0	-1	0	0	0
t000828	1	0	-1	0	0	0
t000829	2	0	-1	0	0	0
t000830	0	1	0	0	0	0
t000831	1	0	0	0	0	0
t000832	0	1	0	0	0	0
t000833	3	15	4	0	1	0
t000834	-3	12	-1	16	0	1
t000835	2	5	0	4	0	1
t000836	-1	7	-4	13	0	-2
t000837	-2	10	-1	8	0	0
t000838	0	1	-1	0	0	0
t000839	0	0	0	0	0	0
t000840	0	0	0	0	0	0
t000841	0	1	0	0	0	0
t000842	0	0	0	0	0	0
t000843	0	0	0	1	0	0
t000844	0	0	0	0	0	0
t000845	0	0	0	0	0	0
t000846	0	1	0	2	0	0
t000847	1	0	0	0	0	0
t000848	-1	9	-1	7	0	0
t000849	1	1	0	2	0	0
t000850	1	0	0	2	0	0
t000851	0	3	0	4	0	0
t000852	0	0	0	0	0	0
t000853	0	0	-2	2	0	0
t000854	9	12	0	1	0	0
t000855	0	0	0	0	0	0
t000856	4	31	1	2	1	0
t000857	2	14	0	4	0	5
t000858	15	9	4	6	0	0
t000859	2	7	0	2	0	0
t000860	1	0	0	0	0	0
t000861	0	0	0	2	0	0
t000862	0	0	0	1	0	0
t000863	1	2	0	1	0	0
t000864	1	0	0	0	0	0
t000865	2	20	2	1	0	0
t000866	0	0	0	0	0	0
t000867	3	0	0	0	0	1
t000868	0	0	0	0	0	0
t000869	2	7	0	4	0	0
t000870	2	10	0	6	0	1
t000871	3	7	1	1	-1	0
t000872	0	0	0	0	0	0
t000873	0	5	0	4	0	0
t000874	0	3	4	0	-2	0
t000875	1	4	0	0	-3	1
t000876	3	1	0	1	0	0
t000877	0	0	0	0	0	0
t000878	0	2	0	0	0	0
t000879	1	1	0	0	0	0
t000880	1	2	0	0	0	0
t000881	0	0	0	0	0	0
t000882	0	0	0	0	0	0
t000883	0	0	0	0	0	0
t000884	37	12	0	2	-2	2
t000885	2	0	0	0	0	0
t000886	20	4	0	0	0	-1
t000887	1	0	0	0	0	0
t000888	15	7	0	0	-1	0
